id,name,district_id,type
1,फुङलिङ नगरपालिका,651d4b1633e84749fb851997,651d552965ccbc919793f47c
2,आठराई त्रिवेणी गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
3,सिदिङ्वा गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
4,फक्ताङलुङ गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
5,मिक्वाखोला गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
6,मेरिङदेन गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
7,मैवाखोला गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
8,याङवरक गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
9,सिरीजङ्घा गाउँपालिका,651d4b1633e84749fb851997,651d4e2848c32a9d79647854
10,फिदिम नगरपालिका,651d4b1633e84749fb851998,651d552965ccbc919793f47c
11,फालेलुंग गाउँपालिका,651d4b1633e84749fb851998,651d4e2848c32a9d79647854
12,फाल्गुनन्द गाउँपालिका,651d4b1633e84749fb851998,651d4e2848c32a9d79647854
13,हिलिहाङ गाउँपालिका,651d4b1633e84749fb851998,651d4e2848c32a9d79647854
14,कुम्मायक गाउँपालिका,651d4b1633e84749fb851998,651d4e2848c32a9d79647854
15,मिक्लाजुङ गाउँपालिका,651d4b1633e84749fb851998,651d4e2848c32a9d79647854
16,तुम्बेवा गाउँपालिका,651d4b1633e84749fb851998,651d4e2848c32a9d79647854
17,ईलाम नगरपालिका,651d4b1633e84749fb851999,651d552965ccbc919793f47c
18,देउमाई नगरपालिका,651d4b1633e84749fb851999,651d552965ccbc919793f47c
19,माई नगरपालिका,651d4b1633e84749fb851999,651d552965ccbc919793f47c
20,सूर्योदय नगरपालिका,651d4b1633e84749fb851999,651d552965ccbc919793f47c
21,फाकफोकथुम गाउँपालिका,651d4b1633e84749fb851999,651d4e2848c32a9d79647854
22,चुलाचुली गाउँपालिका,651d4b1633e84749fb851999,651d4e2848c32a9d79647854
23,माईजोगमाई गाउँपालिका,651d4b1633e84749fb851999,651d4e2848c32a9d79647854
24,माङसेबुङ गाउँपालिका,651d4b1633e84749fb851999,651d4e2848c32a9d79647854
25,रोङ गाउँपालिका,651d4b1633e84749fb851999,651d4e2848c32a9d79647854
26,सन्दकपुर गाउँपालिका,651d4b1633e84749fb851999,651d4e2848c32a9d79647854
27,मेचीनगर नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
28,दमक नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
29,कन्काई नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
30,भद्रपुर नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
31,अर्जुनधारा नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
32,शिवशताक्षी नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
33,गौरादह नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
34,विर्तामोड नगरपालिका,651d4b1633e84749fb85199a,651d552965ccbc919793f47c
35,कमल गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
36,गौरीगंज गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
37,बाह्रदशी गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
38,झापा गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
39,बुद्धशान्ति गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
40,हल्दिवारी गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
41,कचनकवल गाउँपालिका,651d4b1633e84749fb85199a,651d4e2848c32a9d79647854
42,विराटनगर महानगरपालिका,651d4b1633e84749fb85199b,651d4e5a48c32a9d79647858
43,बेलवारी नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
44,लेटाङ नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
45,पथरी शनिश्चरे नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
46,रंगेली नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
47,रतुवामाई नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
48,सुनवर्षि नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
49,उर्लावारी नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
50,सुन्दरहरैचा नगरपालिका,651d4b1633e84749fb85199b,651d552965ccbc919793f47c
51,बुढीगंगा गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
52,धनपालथान गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
53,ग्रामथान गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
54,जहदा गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
55,कानेपोखरी गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
56,कटहरी गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
57,केरावारी गाउँपालिका,651d4b1633e84749fb85199b,651d4e2848c32a9d79647854
58,ईटहरी उपमहानगरपालिका,651d4b1633e84749fb85199c,651d4e4a48c32a9d79647856
59,धरान उपमहानगरपालिका,651d4b1633e84749fb85199c,651d4e4a48c32a9d79647856
60,ईनरुवा नगरपालिका,651d4b1633e84749fb85199c,651d552965ccbc919793f47c
61,दुहवी नगरपालिका,651d4b1633e84749fb85199c,651d552965ccbc919793f47c
62,रामधुनी नगरपालिका,651d4b1633e84749fb85199c,651d552965ccbc919793f47c
63,बराह नगरपालिका,651d4b1633e84749fb85199c,651d552965ccbc919793f47c
64,देवानगञ्ज गाउँपालिका,651d4b1633e84749fb85199c,651d4e2848c32a9d79647854
65,कोशी गाउँपालिका,651d4b1633e84749fb85199c,651d4e2848c32a9d79647854
66,गढी गाउँपालिका,651d4b1633e84749fb85199c,651d4e2848c32a9d79647854
67,बर्जु गाउँपालिका,651d4b1633e84749fb85199c,651d4e2848c32a9d79647854
68,भोक्राहा गाउँपालिका,651d4b1633e84749fb85199c,651d4e2848c32a9d79647854
69,हरिनगरा गाउँपालिका,651d4b1633e84749fb85199c,651d4e2848c32a9d79647854
70,पाख्रिबास नगरपालिका,651d4b1633e84749fb85199d,651d552965ccbc919793f47c
71,धनकुटा नगरपालिका,651d4b1633e84749fb85199d,651d552965ccbc919793f47c
72,महालक्ष्मी नगरपालिका,651d4b1633e84749fb85199d,651d552965ccbc919793f47c
73,साँगुरीगढी गाउँपालिका,651d4b1633e84749fb85199d,651d4e2848c32a9d79647854
74,खाल्सा छिन्ताङ सहिदभूमि गाउँपालिका,651d4b1633e84749fb85199d,651d4e2848c32a9d79647854
75,छथर जोरपाटी गाउँपालिका,651d4b1633e84749fb85199d,651d4e2848c32a9d79647854
76,चौविसे गाउँपालिका,651d4b1633e84749fb85199d,651d4e2848c32a9d79647854
77,म्याङलुङ नगरपालिका,651d4b1633e84749fb85199e,651d552965ccbc919793f47c
78,लालीगुराँस नगरपालिका,651d4b1633e84749fb85199e,651d552965ccbc919793f47c
79,आठराई गाउँपालिका,651d4b1633e84749fb85199e,651d4e2848c32a9d79647854
80,छथर गाउँपालिका,651d4b1633e84749fb85199e,651d4e2848c32a9d79647854
81,फेदाप गाउँपालिका,651d4b1633e84749fb85199e,651d4e2848c32a9d79647854
82,मेन्छयायेम गाउँपालिका,651d4b1633e84749fb85199e,651d4e2848c32a9d79647854
83,चैनपुर नगरपालिका,651d4b1633e84749fb85199f,651d552965ccbc919793f47c
84,धर्मदेवी नगरपालिका,651d4b1633e84749fb85199f,651d552965ccbc919793f47c
85,खाँदवारी नगरपालिका,651d4b1633e84749fb85199f,651d552965ccbc919793f47c
86,मादी नगरपालिका,651d4b1633e84749fb85199f,651d552965ccbc919793f47c
87,पाँचखपन नगरपालिका,651d4b1633e84749fb85199f,651d552965ccbc919793f47c
88,भोटखोला गाउँपालिका,651d4b1633e84749fb85199f,651d4e2848c32a9d79647854
89,चिचिला गाउँपालिका,651d4b1633e84749fb85199f,651d4e2848c32a9d79647854
90,मकालु गाउँपालिका,651d4b1633e84749fb85199f,651d4e2848c32a9d79647854
91,सभापोखरी गाउँपालिका,651d4b1633e84749fb85199f,651d4e2848c32a9d79647854
92,सिलीचोङ गाउँपालिका,651d4b1633e84749fb85199f,651d4e2848c32a9d79647854
93,भोजपुर नगरपालिका,651d4b1633e84749fb8519a0,651d552965ccbc919793f47c
94,षडानन्द नगरपालिका,651d4b1633e84749fb8519a0,651d552965ccbc919793f47c
95,ट्याम्केमैयुम गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
96,रामप्रसाद राई गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
97,अरुण गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
98,पौवादुङमा गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
99,साल्पासिलिछो गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
100,आमचोक गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
101,हतुवागढी गाउँपालिका,651d4b1633e84749fb8519a0,651d4e2848c32a9d79647854
102,सोलुदुधकुण्ड नगरपालिका,651d4b1633e84749fb8519a1,651d552965ccbc919793f47c
103,दुधकोसी गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
104,खुम्वु पासाङल्हमु गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
105,दुधकौशिका गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
106,नेचासल्यान गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
107,माहाकुलुङ गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
108,लिखु पिके गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
109,सोताङ गाउँपालिका,651d4b1633e84749fb8519a1,651d4e2848c32a9d79647854
110,सिद्दिचरण नगरपालिका,651d4b1633e84749fb8519a2,651d552965ccbc919793f47c
111,खिजिदेम्बा गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
112,चम्पादेवी गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
113,चिशंखुगढी गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
114,मानेभञ्याङ गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
115,मोलुङ गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
116,लिखु गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
117,सुनकोशी गाउँपालिका,651d4b1633e84749fb8519a2,651d4e2848c32a9d79647854
118,हलेसी तुवाचुङ नगरपालिका,651d4b1633e84749fb8519a3,651d552965ccbc919793f47c
119,रुपाकोट मझुवागढी नगरपालिका,651d4b1633e84749fb8519a3,651d552965ccbc919793f47c
120,ऐसेलुखर्क गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
121,लामीडाँडा गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
122,जन्तेढुंगा गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
123,खोटेहाङ गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
124,केपिलासगढी गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
125,दिप्रुङ गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
126,साकेला गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
127,वराहपोखरी गाउँपालिका,651d4b1633e84749fb8519a3,651d4e2848c32a9d79647854
128,कटारी नगरपालिका,651d4b1633e84749fb8519a4,651d552965ccbc919793f47c
129,चौदण्डीगढी नगरपालिका,651d4b1633e84749fb8519a4,651d552965ccbc919793f47c
130,त्रियुगा नगरपालिका,651d4b1633e84749fb8519a4,651d552965ccbc919793f47c
131,वेलका नगरपालिका,651d4b1633e84749fb8519a4,651d552965ccbc919793f47c
132,उदयपुरगढी गाउँपालिका,651d4b1633e84749fb8519a4,651d4e2848c32a9d79647854
133,ताप्ली गाउँपालिका,651d4b1633e84749fb8519a4,651d4e2848c32a9d79647854
134,रौतामाई गाउँपालिका,651d4b1633e84749fb8519a4,651d4e2848c32a9d79647854
135,राजविराज नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
136,कञ्चनरुप नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
137,डाक्नेश्वरी नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
138,बोदेबरसाईन नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
139,खडक नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
140,शम्भुनाथ नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
141,सुरुङ्‍गा नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
142,हनुमाननगर कङ्‌कालिनी नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
143,सप्तकोशी नगरपालिका,651d4b1633e84749fb8519a5,651d552965ccbc919793f47c
144,अग्निसाइर कृष्णासवरन गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
145,छिन्नमस्ता गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
146,महादेवा गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
147,तिरहुत गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
148,तिलाठी कोईलाडी गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
149,रुपनी गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
150,बेल्ही चपेना गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
151,बिष्णुपुर गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
152,बलान-बिहुल गाउँपालिका,651d4b1633e84749fb8519a5,651d4e2848c32a9d79647854
153,लहान नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
154,धनगढीमाई नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
155,सिरहा नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
156,गोलबजार नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
157,मिर्चैयाँ नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
158,कल्याणपुर नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
159,कर्जन्हा नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
160,सुखीपुर नगरपालिका,651d4b1633e84749fb8519a6,651d552965ccbc919793f47c
161,भगवानपुर गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
162,औरही गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
163,विष्णुपुर गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
164,बरियारपट्टी गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
165,लक्ष्मीपुर पतारी गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
166,नरहा गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
167,सखुवानान्कारकट्टी गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
168,अर्नमा गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
169,नवराजपुर गाउँपालिका,651d4b1633e84749fb8519a6,651d4e2848c32a9d79647854
170,जनकपुर उपमहानगरपालिका,651d4b1633e84749fb8519a7,651d4e4a48c32a9d79647856
171,क्षिरेश्वरनाथ नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
172,गणेशमान चारनाथ नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
173,धनुषाधाम नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
174,नगराइन नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
175,विदेह नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
176,मिथिला नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
177,शहीदनगर नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
178,सबैला नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
179,कमला नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
180,मिथिला बिहारी नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
181,हंसपुर नगरपालिका,651d4b1633e84749fb8519a7,651d552965ccbc919793f47c
182,जनकनन्दिनी गाउँपालिका,651d4b1633e84749fb8519a7,651d4e2848c32a9d79647854
183,बटेश्वर गाउँपालिका,651d4b1633e84749fb8519a7,651d4e2848c32a9d79647854
184,मुखियापट्टी मुसहरमिया गाउँपालिका,651d4b1633e84749fb8519a7,651d4e2848c32a9d79647854
185,लक्ष्मीनिया गाउँपालिका,651d4b1633e84749fb8519a7,651d4e2848c32a9d79647854
186,धनौजी गाउँपालिका,651d4b1633e84749fb8519a7,651d4e2848c32a9d79647854
187,जलेश्वर नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
188,बर्दिबास नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
189,गौशाला नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
190,लोहरपट्टी नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
191,रामगोपालपुर नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
192,मनरा शिसवा नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
193,मटिहानी नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
194,भँगाहा नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
195,बलवा नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
196,औरही नगरपालिका,651d4b1633e84749fb8519a8,651d552965ccbc919793f47c
197,एकडारा गाउँपालिका,651d4b1633e84749fb8519a8,651d4e2848c32a9d79647854
198,सोनमा गाउँपालिका,651d4b1633e84749fb8519a8,651d4e2848c32a9d79647854
199,साम्सी गाउँपालिका,651d4b1633e84749fb8519a8,651d4e2848c32a9d79647854
200,महोत्तरी गाउँपालिका,651d4b1633e84749fb8519a8,651d4e2848c32a9d79647854
201,पिपरा गाउँपालिका,651d4b1633e84749fb8519a8,651d4e2848c32a9d79647854
202,ईश्वरपुर नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
203,मलंगवा नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
204,लालबन्दी नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
205,हरिपुर नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
206,हरिपुर्वा नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
207,हरिवन नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
208,बरहथवा नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
209,बलरा नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
210,गोडैटा नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
211,बागमती नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
212,कविलासी नगरपालिका,651d4b1633e84749fb8519a9,651d552965ccbc919793f47c
213,चक्रघट्टा गाउँपालिका,651d4b1633e84749fb8519a9,651d4e2848c32a9d79647854
214,चन्द्रनगर गाउँपालिका,651d4b1633e84749fb8519a9,651d4e2848c32a9d79647854
215,धनकौल गाउँपालिका,651d4b1633e84749fb8519a9,651d4e2848c32a9d79647854
216,ब्रह्मपुरी गाउँपालिका,651d4b1633e84749fb8519a9,651d4e2848c32a9d79647854
217,रामनगर गाउँपालिका,651d4b1633e84749fb8519a9,651d4e2848c32a9d79647854
218,विष्णु गाउँपालिका,651d4b1633e84749fb8519a9,651d4e2848c32a9d79647854
